node_id,node_type
B12759,beneficiary
B05414,beneficiary
B07186,beneficiary
B08436,beneficiary
B03611,beneficiary
B19187,beneficiary
B05660,beneficiary
B11167,beneficiary
B09455,beneficiary
B09431,beneficiary
B12499,beneficiary
B18282,beneficiary
B18616,beneficiary
B04247,beneficiary
B15056,beneficiary
B14879,beneficiary
B09780,beneficiary
B06690,beneficiary
B01269,beneficiary
B12265,beneficiary
B16121,beneficiary
B00346,beneficiary
B05795,beneficiary
B17017,beneficiary
B05042,beneficiary
B00321,beneficiary
B03301,beneficiary
B01901,beneficiary
B11229,beneficiary
B01968,beneficiary
B07259,beneficiary
B00514,beneficiary
B17238,beneficiary
B09649,beneficiary
B11433,beneficiary
B06917,beneficiary
B08459,beneficiary
B11880,beneficiary
B11915,beneficiary
B19331,beneficiary
B10957,beneficiary
B17837,beneficiary
B02467,beneficiary
B03776,beneficiary
B06881,beneficiary
B18302,beneficiary
B17941,beneficiary
B03752,beneficiary
B13890,beneficiary
B05808,beneficiary
B03958,beneficiary
B15923,beneficiary
B12440,beneficiary
B17639,beneficiary
B11900,beneficiary
U00465,user
B11873,beneficiary
B11818,beneficiary
B08790,beneficiary
B16376,beneficiary
B17592,beneficiary
B14529,beneficiary
B04801,beneficiary
B17674,beneficiary
B10534,beneficiary
B09921,beneficiary
B07856,beneficiary
B02804,beneficiary
B02139,beneficiary
B08438,beneficiary
B10512,beneficiary
B19291,beneficiary
B07327,beneficiary
B13724,beneficiary
B03201,beneficiary
B05005,beneficiary
B12907,beneficiary
B14112,beneficiary
B02627,beneficiary
B02431,beneficiary
B16567,beneficiary
B09857,beneficiary
B16914,beneficiary
B08068,beneficiary
B08448,beneficiary
B07281,beneficiary
B15972,beneficiary
B06548,beneficiary
B05540,beneficiary
B04272,beneficiary
B11267,beneficiary
B10265,beneficiary
B19833,beneficiary
B08678,beneficiary
B14053,beneficiary
B05193,beneficiary
B17600,beneficiary
B12908,beneficiary
B05120,beneficiary
B06175,beneficiary
B11697,beneficiary
B04079,beneficiary
B06818,beneficiary
B19116,beneficiary
B11256,beneficiary
B15680,beneficiary
B15947,beneficiary
B15321,beneficiary
B01093,beneficiary
B15148,beneficiary
B10760,beneficiary
B11451,beneficiary
B02374,beneficiary
B03562,beneficiary
B01944,beneficiary
B05043,beneficiary
B12971,beneficiary
B01142,beneficiary
B03491,beneficiary
B13878,beneficiary
B13548,beneficiary
B04270,beneficiary
B15924,beneficiary
B18065,beneficiary
B18156,beneficiary
B07001,beneficiary
B02083,beneficiary
B06010,beneficiary
B09585,beneficiary
B17542,beneficiary
B04326,beneficiary
B16860,beneficiary
B15458,beneficiary
B05864,beneficiary
B05323,beneficiary
B13822,beneficiary
B03754,beneficiary
B05218,beneficiary
B05546,beneficiary
B07338,beneficiary
B16541,beneficiary
B09886,beneficiary
B18763,beneficiary
B09376,beneficiary
B14335,beneficiary
B04348,beneficiary
B07617,beneficiary
B12925,beneficiary
B06476,beneficiary
B07792,beneficiary
B08758,beneficiary
B18783,beneficiary
B05001,beneficiary
B00107,beneficiary
B19307,beneficiary
B05757,beneficiary
B05773,beneficiary
B09700,beneficiary
B04195,beneficiary
B10419,beneficiary
B12821,beneficiary
B06122,beneficiary
B19388,beneficiary
B08968,beneficiary
B00395,beneficiary
B12130,beneficiary
B18467,beneficiary
B07295,beneficiary
B10441,beneficiary
B18919,beneficiary
B16357,beneficiary
B05184,beneficiary
B07870,beneficiary
U00496,user
B05664,beneficiary
B14448,beneficiary
B11862,beneficiary
B13792,beneficiary
B03328,beneficiary
B16191,beneficiary
B14533,beneficiary
B15246,beneficiary
B05165,beneficiary
B10387,beneficiary
B01396,beneficiary
B18973,beneficiary
B09302,beneficiary
B10169,beneficiary
B10946,beneficiary
B15086,beneficiary
B08276,beneficiary
B08976,beneficiary
U00278,user
B11963,beneficiary
B14788,beneficiary
B03561,beneficiary
B04943,beneficiary
B02868,beneficiary
B16766,beneficiary
B16266,beneficiary
U00266,user
B01575,beneficiary
B03296,beneficiary
B18107,beneficiary
U00729,user
B16332,beneficiary
B01609,beneficiary
U00679,user
B09359,beneficiary
B13681,beneficiary
U00791,user
B02820,beneficiary
B11598,beneficiary
B02024,beneficiary
B18424,beneficiary
U00935,user
B01051,beneficiary
B05093,beneficiary
B05656,beneficiary
B10217,beneficiary
B14799,beneficiary
B05186,beneficiary
B10508,beneficiary
B12515,beneficiary
B02539,beneficiary
B02592,beneficiary
B13320,beneficiary
B15058,beneficiary
B14702,beneficiary
B16044,beneficiary
B05918,beneficiary
B07927,beneficiary
B19434,beneficiary
B07771,beneficiary
B07286,beneficiary
B07176,beneficiary
B16481,beneficiary
B09230,beneficiary
B00880,beneficiary
B19660,beneficiary
B07355,beneficiary
B04412,beneficiary
B02320,beneficiary
B10391,beneficiary
B15064,beneficiary
B06997,beneficiary
B01758,beneficiary
B04062,beneficiary
B17976,beneficiary
B00711,beneficiary
B13883,beneficiary
B04462,beneficiary
B05646,beneficiary
B15718,beneficiary
B03663,beneficiary
B10261,beneficiary
B07990,beneficiary
B03010,beneficiary
B02927,beneficiary
B05356,beneficiary
B06954,beneficiary
B10960,beneficiary
U00877,user
B14938,beneficiary
B04700,beneficiary
B00655,beneficiary
B02474,beneficiary
B05584,beneficiary
B04321,beneficiary
B16800,beneficiary
B15001,beneficiary
B09246,beneficiary
B01887,beneficiary
B02281,beneficiary
B07814,beneficiary
B18412,beneficiary
B13476,beneficiary
B05615,beneficiary
B00986,beneficiary
B04334,beneficiary
B05326,beneficiary
B10789,beneficiary
B03918,beneficiary
B06518,beneficiary
B15226,beneficiary
B13294,beneficiary
B10415,beneficiary
B15477,beneficiary
B17277,beneficiary
B09704,beneficiary
B05961,beneficiary
B00625,beneficiary
B11525,beneficiary
B11826,beneficiary
B01033,beneficiary
B17432,beneficiary
B18700,beneficiary
B03334,beneficiary
B19999,beneficiary
B14643,beneficiary
B19673,beneficiary
B12671,beneficiary
B00975,beneficiary
B16287,beneficiary
B13497,beneficiary
B07402,beneficiary
B17006,beneficiary
B06150,beneficiary
B02201,beneficiary
B06363,beneficiary
B11424,beneficiary
B17606,beneficiary
B01176,beneficiary
B17807,beneficiary
B13566,beneficiary
B00150,beneficiary
B03701,beneficiary
B05772,beneficiary
B06565,beneficiary
B09523,beneficiary
B10037,beneficiary
B02430,beneficiary
B08418,beneficiary
B18374,beneficiary
B00568,beneficiary
B15641,beneficiary
B01100,beneficiary
B14066,beneficiary
B15561,beneficiary
B19835,beneficiary
B15678,beneficiary
U00456,user
B11513,beneficiary
B08230,beneficiary
B08122,beneficiary
B02510,beneficiary
U00127,user
B02337,beneficiary
B11969,beneficiary
B15435,beneficiary
B11609,beneficiary
B15263,beneficiary
B19558,beneficiary
B05939,beneficiary
B04838,beneficiary
B16991,beneficiary
B10586,beneficiary
B04420,beneficiary
B10839,beneficiary
B03568,beneficiary
B11801,beneficiary
U00227,user
B00938,beneficiary
B02014,beneficiary
B07503,beneficiary
B10334,beneficiary
B01869,beneficiary
B01162,beneficiary
U00669,user
B00383,beneficiary
B10195,beneficiary
B07941,beneficiary
B12381,beneficiary
B08537,beneficiary
B16827,beneficiary
B04445,beneficiary
B08452,beneficiary
B01099,beneficiary
B08483,beneficiary
B07572,beneficiary
B07862,beneficiary
B09647,beneficiary
B16912,beneficiary
B12736,beneficiary
B12952,beneficiary
B11473,beneficiary
B03700,beneficiary
B08528,beneficiary
B11658,beneficiary
B11430,beneficiary
B11800,beneficiary
B10675,beneficiary
B02809,beneficiary
U00043,user
B08624,beneficiary
B16765,beneficiary
B04724,beneficiary
B11085,beneficiary
B13759,beneficiary
B03049,beneficiary
B16379,beneficiary
U00221,user
B16580,beneficiary
B17047,beneficiary
B11639,beneficiary
B03101,beneficiary
B00758,beneficiary
B14917,beneficiary
B07747,beneficiary
B08073,beneficiary
B04401,beneficiary
B06134,beneficiary
B15011,beneficiary
B10743,beneficiary
B06143,beneficiary
U00368,user
B09508,beneficiary
B17965,beneficiary
B10774,beneficiary
B15286,beneficiary
B00752,beneficiary
B12572,beneficiary
B16808,beneficiary
B00114,beneficiary
B13638,beneficiary
B10587,beneficiary
B00102,beneficiary
B15516,beneficiary
B18064,beneficiary
B19101,beneficiary
B04246,beneficiary
B11139,beneficiary
B07639,beneficiary
B10980,beneficiary
B02283,beneficiary
B13077,beneficiary
B10609,beneficiary
B07381,beneficiary
B18551,beneficiary
B18903,beneficiary
B15376,beneficiary
B06973,beneficiary
B14767,beneficiary
B05286,beneficiary
B18746,beneficiary
B12404,beneficiary
B16095,beneficiary
B07597,beneficiary
B01965,beneficiary
B00619,beneficiary
B04181,beneficiary
B12701,beneficiary
B09519,beneficiary
B15940,beneficiary
U00233,user
B05115,beneficiary
B02080,beneficiary
B06287,beneficiary
B07915,beneficiary
U00225,user
B04280,beneficiary
B17135,beneficiary
B09570,beneficiary
B07039,beneficiary
B07908,beneficiary
B15502,beneficiary
B00374,beneficiary
B04981,beneficiary
B18225,beneficiary
B14405,beneficiary
B08753,beneficiary
B08341,beneficiary
B17425,beneficiary
B01395,beneficiary
B07844,beneficiary
B19246,beneficiary
B05269,beneficiary
B04287,beneficiary
B04799,beneficiary
B14945,beneficiary
B17315,beneficiary
B08620,beneficiary
B11759,beneficiary
B15768,beneficiary
B16370,beneficiary
B18755,beneficiary
B19073,beneficiary
B05432,beneficiary
B12533,beneficiary
B08958,beneficiary
B02583,beneficiary
B16789,beneficiary
B03015,beneficiary
B02525,beneficiary
B12798,beneficiary
B07657,beneficiary
B18536,beneficiary
B19790,beneficiary
B08295,beneficiary
B03147,beneficiary
B04033,beneficiary
B11293,beneficiary
B16520,beneficiary
B13404,beneficiary
B01874,beneficiary
B09010,beneficiary
B03218,beneficiary
B15021,beneficiary
B01629,beneficiary
B06621,beneficiary
B09327,beneficiary
B10834,beneficiary
B16844,beneficiary
U00871,user
B19005,beneficiary
B14486,beneficiary
B18499,beneficiary
B19568,beneficiary
B08613,beneficiary
B05623,beneficiary
B02446,beneficiary
B08032,beneficiary
B04648,beneficiary
B07547,beneficiary
B14843,beneficiary
B08096,beneficiary
B13993,beneficiary
B07466,beneficiary
B03889,beneficiary
B12653,beneficiary
B17864,beneficiary
B06052,beneficiary
B07648,beneficiary
B06013,beneficiary
B16011,beneficiary
B11730,beneficiary
B01105,beneficiary
B00814,beneficiary
B17982,beneficiary
B19536,beneficiary
B12289,beneficiary
B11404,beneficiary
B09194,beneficiary
B06899,beneficiary
U00306,user
B10677,beneficiary
B03210,beneficiary
B11215,beneficiary
B04594,beneficiary
B02680,beneficiary
B15726,beneficiary
B04869,beneficiary
B16816,beneficiary
B13160,beneficiary
B09725,beneficiary
B07583,beneficiary
B13501,beneficiary
B11431,beneficiary
B05897,beneficiary
B15591,beneficiary
U00568,user
B05424,beneficiary
B09344,beneficiary
B16893,beneficiary
B19929,beneficiary
B00157,beneficiary
B09033,beneficiary
B01006,beneficiary
B08443,beneficiary
B04689,beneficiary
B09149,beneficiary
B14106,beneficiary
B02875,beneficiary
B15775,beneficiary
B15770,beneficiary
B04687,beneficiary
B08864,beneficiary
B15936,beneficiary
B06419,beneficiary
B18123,beneficiary
U00977,user
B14947,beneficiary
B04183,beneficiary
B00530,beneficiary
B12318,beneficiary
B10699,beneficiary
B01245,beneficiary
B06850,beneficiary
B18167,beneficiary
B12251,beneficiary
B12680,beneficiary
B03578,beneficiary
B13716,beneficiary
B03374,beneficiary
B14600,beneficiary
B17172,beneficiary
B16104,beneficiary
B03310,beneficiary
B18295,beneficiary
B02815,beneficiary
B07085,beneficiary
B13658,beneficiary
B03160,beneficiary
U00725,user
B04222,beneficiary
B09544,beneficiary
B09919,beneficiary
B12162,beneficiary
B12857,beneficiary
B11441,beneficiary
B06427,beneficiary
B12626,beneficiary
B02180,beneficiary
B17178,beneficiary
B15455,beneficiary
B08353,beneficiary
B17816,beneficiary
B01230,beneficiary
B09289,beneficiary
B16197,beneficiary
B15759,beneficiary
B18634,beneficiary
B08568,beneficiary
B02713,beneficiary
B15378,beneficiary
B14901,beneficiary
B16175,beneficiary
B00024,beneficiary
B14398,beneficiary
B06091,beneficiary
B14496,beneficiary
B13264,beneficiary
B09872,beneficiary
B09871,beneficiary
B01158,beneficiary
B02689,beneficiary
B11184,beneficiary
B18997,beneficiary
B17812,beneficiary
B02914,beneficiary
B14456,beneficiary
B05714,beneficiary
B06556,beneficiary
B12794,beneficiary
B16088,beneficiary
B03112,beneficiary
B16533,beneficiary
B09389,beneficiary
B09014,beneficiary
B08282,beneficiary
B09151,beneficiary
B03672,beneficiary
B07428,beneficiary
B05629,beneficiary
B10806,beneficiary
B08756,beneficiary
B16049,beneficiary
B17595,beneficiary
B06217,beneficiary
B06295,beneficiary
B07485,beneficiary
B15948,beneficiary
B03208,beneficiary
B16003,beneficiary
B04962,beneficiary
B14353,beneficiary
B08303,beneficiary
U00093,user
B03771,beneficiary
B13760,beneficiary
B01156,beneficiary
U00000,user
B09663,beneficiary
B18860,beneficiary
B00816,beneficiary
B06005,beneficiary
B07481,beneficiary
B07650,beneficiary
B05181,beneficiary
B18706,beneficiary
B04520,beneficiary
B06149,beneficiary
B19110,beneficiary
B07251,beneficiary
B11439,beneficiary
B08974,beneficiary
B14798,beneficiary
B08986,beneficiary
B17100,beneficiary
B01752,beneficiary
B15250,beneficiary
B04578,beneficiary
B19216,beneficiary
B02141,beneficiary
B08789,beneficiary
B01773,beneficiary
B03252,beneficiary
B08733,beneficiary
B10874,beneficiary
B00304,beneficiary
B11115,beneficiary
B09064,beneficiary
B08543,beneficiary
B16329,beneficiary
B13943,beneficiary
B04983,beneficiary
B13667,beneficiary
B09664,beneficiary
B16097,beneficiary
B16954,beneficiary
B05244,beneficiary
B05621,beneficiary
B04364,beneficiary
B05786,beneficiary
B02053,beneficiary
B03508,beneficiary
B11114,beneficiary
B00999,beneficiary
B14596,beneficiary
B16368,beneficiary
B00810,beneficiary
B16297,beneficiary
B02884,beneficiary
B17665,beneficiary
B00378,beneficiary
B19273,beneficiary
B02910,beneficiary
B15484,beneficiary
U00382,user
B09834,beneficiary
B06221,beneficiary
B06895,beneficiary
B01729,beneficiary
B15906,beneficiary
B09150,beneficiary
B07468,beneficiary
B16443,beneficiary
B16560,beneficiary
B09496,beneficiary
B16794,beneficiary
B02944,beneficiary
B08432,beneficiary
B13692,beneficiary
B16290,beneficiary
U00305,user
B03449,beneficiary
B10017,beneficiary
B01336,beneficiary
B10133,beneficiary
B07642,beneficiary
B10437,beneficiary
B13560,beneficiary
U00365,user
B16028,beneficiary
U00818,user
B15640,beneficiary
B16213,beneficiary
B06693,beneficiary
B07745,beneficiary
B00765,beneficiary
B12049,beneficiary
B17482,beneficiary
B02190,beneficiary
B03863,beneficiary
B02902,beneficiary
B07178,beneficiary
B08518,beneficiary
U00384,user
B14998,beneficiary
B05811,beneficiary
B04717,beneficiary
B12239,beneficiary
B17877,beneficiary
B07394,beneficiary
B13207,beneficiary
B10345,beneficiary
B16941,beneficiary
B04028,beneficiary
B18383,beneficiary
B03680,beneficiary
B14610,beneficiary
B17156,beneficiary
B06153,beneficiary
B11707,beneficiary
B19021,beneficiary
B16657,beneficiary
B04851,beneficiary
B19565,beneficiary
B06527,beneficiary
B05444,beneficiary
B18542,beneficiary
B18915,beneficiary
B03194,beneficiary
B13817,beneficiary
B15088,beneficiary
B16631,beneficiary
B17756,beneficiary
B10341,beneficiary
B10984,beneficiary
B13261,beneficiary
B17405,beneficiary
B19948,beneficiary
B05259,beneficiary
B10167,beneficiary
B06639,beneficiary
B13204,beneficiary
B16400,beneficiary
B07813,beneficiary
B02332,beneficiary
B17668,beneficiary
B02009,beneficiary
B17353,beneficiary
B17765,beneficiary
B19098,beneficiary
B16950,beneficiary
B01854,beneficiary
B05798,beneficiary
B08115,beneficiary
B01131,beneficiary
B03932,beneficiary
B18376,beneficiary
B14825,beneficiary
B05583,beneficiary
B18907,beneficiary
B14613,beneficiary
B16409,beneficiary
B00757,beneficiary
B03576,beneficiary
U00331,user
B03922,beneficiary
B05359,beneficiary
B16219,beneficiary
B01881,beneficiary
B17683,beneficiary
B04694,beneficiary
B09559,beneficiary
B19551,beneficiary
B11354,beneficiary
B00077,beneficiary
B02964,beneficiary
B06770,beneficiary
B14942,beneficiary
B07528,beneficiary
B16133,beneficiary
B01534,beneficiary
B15803,beneficiary
B08331,beneficiary
B13540,beneficiary
B05616,beneficiary
B07596,beneficiary
B01674,beneficiary
B02716,beneficiary
B01083,beneficiary
B13841,beneficiary
B19769,beneficiary
U00561,user
B18021,beneficiary
B16144,beneficiary
B06435,beneficiary
B10641,beneficiary
B19392,beneficiary
B05788,beneficiary
B16799,beneficiary
B01723,beneficiary
U00132,user
B19142,beneficiary
B02489,beneficiary
U00734,user
B10034,beneficiary
B02043,beneficiary
B06426,beneficiary
B18637,beneficiary
B16428,beneficiary
B19677,beneficiary
B03944,beneficiary
B11783,beneficiary
B17190,beneficiary
B16825,beneficiary
B13184,beneficiary
B17251,beneficiary
B14980,beneficiary
B08272,beneficiary
B06620,beneficiary
B11744,beneficiary
B05013,beneficiary
B09793,beneficiary
B18040,beneficiary
B05845,beneficiary
B09308,beneficiary
B16015,beneficiary
B09818,beneficiary
B17568,beneficiary
B18500,beneficiary
B16110,beneficiary
B15301,beneficiary
B10098,beneficiary
B00531,beneficiary
B06196,beneficiary
B17012,beneficiary
B16383,beneficiary
B19664,beneficiary
B05721,beneficiary
B03764,beneficiary
B13901,beneficiary
U00407,user
B05309,beneficiary
B03251,beneficiary
B08104,beneficiary
B17514,beneficiary
B03620,beneficiary
B07035,beneficiary
B00864,beneficiary
B13474,beneficiary
B14597,beneficiary
B11301,beneficiary
B03077,beneficiary
B17743,beneficiary
B10979,beneficiary
B14724,beneficiary
B11279,beneficiary
B06653,beneficiary
B16331,beneficiary
B06373,beneficiary
B03815,beneficiary
B11029,beneficiary
B00841,beneficiary
B14100,beneficiary
B01819,beneficiary
U00206,user
B08479,beneficiary
B17804,beneficiary
B01983,beneficiary
B11334,beneficiary
B15525,beneficiary
B18743,beneficiary
B17994,beneficiary
B18034,beneficiary
B19328,beneficiary
B09382,beneficiary
B01673,beneficiary
B13613,beneficiary
B09310,beneficiary
B05871,beneficiary
B16047,beneficiary
B17032,beneficiary
B10990,beneficiary
B18320,beneficiary
B15150,beneficiary
B06383,beneficiary
B17774,beneficiary
U00987,user
B01284,beneficiary
B08434,beneficiary
B14848,beneficiary
B19720,beneficiary
B00548,beneficiary
B18151,beneficiary
B14443,beneficiary
B03963,beneficiary
B09173,beneficiary
B14661,beneficiary
B03001,beneficiary
B16220,beneficiary
B01451,beneficiary
B19895,beneficiary
B06937,beneficiary
B11973,beneficiary
B04433,beneficiary
B00390,beneficiary
B15744,beneficiary
B05725,beneficiary
B18178,beneficiary
B15809,beneficiary
B17132,beneficiary
U00101,user
B03903,beneficiary
B06822,beneficiary
B18386,beneficiary
B02554,beneficiary
B16651,beneficiary
B04358,beneficiary
B19026,beneficiary
B09726,beneficiary
B04038,beneficiary
B00572,beneficiary
B15818,beneficiary
B15827,beneficiary
B00620,beneficiary
B00144,beneficiary
B13629,beneficiary
B06959,beneficiary
B03670,beneficiary
B07986,beneficiary
