source,target,amount,is_fraud
B18244,B18254,2643.8311756316684,1
B18244,B18256,3375.507228207154,1
B18244,B18261,1096.5558179206866,1
B18247,B18254,2208.297434058025,1
B18247,B18256,1637.8817191987719,1
B18247,B18261,3195.2950294671577,1
B18254,B18256,4146.859437750003,1
B18254,B18261,4772.3015273550345,1
B18256,B18261,1211.7684640007963,1
B18270,B18271,2399.89503899615,1
B18270,B18275,1393.8808138628974,1
B18270,B18277,4249.001932856971,1
B18270,B18278,2699.6769764680375,1
B18271,B18275,4710.925382568523,1
B18271,B18277,4083.5625089286254,1
B18271,B18278,2737.447973532067,1
B18275,B18277,4821.185834267935,1
B18275,B18278,2831.114909856963,1
B18277,B18278,1427.5559065020755,1
B18280,B18284,4231.776391962363,1
B18280,B18286,3811.1879903767717,1
B18280,B18289,2950.0042617252093,1
B18280,B18292,1774.201023667652,1
B18284,B18286,1032.6223299239982,1
B18284,B18289,2598.0286829215793,1
B18284,B18292,1963.9180822049602,1
B18286,B18289,2570.9422728146546,1
B18286,B18292,3512.766781909836,1
B18289,B18292,1927.7213566274954,1
B18294,B18300,3515.0922713567124,1
B18294,B18301,2206.6381975144623,1
B18294,B18302,2210.3488723088485,1
B18294,B18307,4717.5243110340525,1
B18300,B18301,3801.195439538172,1
B18300,B18302,2528.742986316269,1
B18300,B18307,1158.2622067721964,1
B18301,B18302,2089.4071965265584,1
B18301,B18307,2194.35706487959,1
B18302,B18307,3704.3635198598804,1
B18308,B18311,1975.2024024734176,1
B18308,B18316,2154.0096167314528,1
B18308,B18318,2578.8521558327157,1
B18308,B18324,4651.915215416127,1
B18311,B18316,3019.3203906161425,1
B18311,B18318,3338.377661838049,1
B18311,B18324,1271.2365291472966,1
B18316,B18318,2001.4068709239252,1
B18316,B18324,1571.6707616223023,1
B18318,B18324,4336.363832810962,1
B18327,B18332,3037.5077704387186,1
B18327,B18339,4356.741689392291,1
B18327,B18340,3251.823767376437,1
B18327,B18341,1468.1128356298213,1
B18332,B18339,2887.497079741507,1
B18332,B18340,1297.595672829285,1
B18332,B18341,1405.6091978828715,1
B18339,B18340,2497.0840584885837,1
B18339,B18341,3301.9088423717913,1
B18340,B18341,4104.007912739179,1
B18343,B18352,3454.3710646125287,1
B18343,B18355,2431.979897017986,1
B18343,B18358,1567.8344749060407,1
B18343,B18360,4208.968358230502,1
B18352,B18355,4863.161138534187,1
B18352,B18358,3079.4504153818466,1
B18352,B18360,2604.592783085292,1
B18355,B18358,1808.979838527474,1
B18355,B18360,3803.873290020301,1
B18358,B18360,1934.0013864712953,1
B18362,B18363,3986.0744448101304,1
B18362,B18367,2330.5143363306743,1
B18362,B18370,4933.080193889346,1
B18362,B18374,4282.670332281667,1
B18363,B18367,1046.3405467510881,1
B18363,B18370,3085.7451613663798,1
B18363,B18374,3556.4533941925147,1
B18367,B18370,1606.038162196006,1
B18367,B18374,4760.543352166091,1
B18370,B18374,2482.8995059007766,1
B18375,B18376,2590.989747648685,1
B18375,B18383,2066.2892910644323,1
B18375,B18384,1041.3648990753272,1
B18375,B18385,3753.8280551453245,1
B18376,B18383,1522.2277653721471,1
B18376,B18384,4969.964290867322,1
B18376,B18385,1870.869557820854,1
B18383,B18384,2773.797643242351,1
B18383,B18385,4184.275138970588,1
B18384,B18385,3328.5638182406565,1
B18387,B18391,3748.410631604587,1
B18387,B18398,1069.6959625947086,1
B18387,B18405,3057.293455510891,1
B18387,B18406,2579.7227537691415,1
B18391,B18398,2553.822328878341,1
B18391,B18405,1048.6980830813586,1
B18391,B18406,2547.4745456944647,1
B18398,B18405,3663.783209759237,1
B18398,B18406,4469.326276834635,1
B18405,B18406,2771.7963964887495,1
B18408,B18414,3094.5633451814965,1
B18408,B18418,3205.787080171945,1
B18408,B18428,4037.995528206504,1
B18408,B18432,3830.4335772021545,1
B18414,B18418,4088.4008468852558,1
B18414,B18428,4019.6519972312526,1
B18414,B18432,3540.7464842411846,1
B18418,B18428,4810.532413206962,1
B18418,B18432,4200.048592394862,1
B18428,B18432,3721.254272263653,1
B18437,B18439,2181.2456026911386,1
B18437,B18444,3153.255933049829,1
B18437,B18448,4571.013456633522,1
B18437,B18451,3506.454677079012,1
B18439,B18444,4889.175393450358,1
B18439,B18448,2203.4040669603146,1
B18439,B18451,2467.575028292688,1
B18444,B18448,2884.516937144115,1
B18444,B18451,4560.177274231306,1
B18448,B18451,2686.056997806378,1
B18456,B18458,1125.4176028461839,1
B18456,B18459,3670.3478181220407,1
B18456,B18462,1619.9263499857302,1
B18456,B18467,2264.3627047802684,1
B18458,B18459,3588.5211467642666,1
B18458,B18462,4654.878642325106,1
B18458,B18467,1714.249373318192,1
B18459,B18462,2295.1001861045456,1
B18459,B18467,2110.8171113640956,1
B18462,B18467,3933.381976825931,1
B18468,B18472,4936.043937126014,1
B18468,B18474,3022.5475215733877,1
B18468,B18477,1839.8920197244279,1
B18468,B18480,2723.6405976368587,1
B18472,B18474,3270.988980071481,1
B18472,B18477,4903.624227830795,1
B18472,B18480,1396.0477440925883,1
B18474,B18477,4690.820394898433,1
B18474,B18480,1488.160523249367,1
B18477,B18480,3998.7702980942877,1
B18482,B18489,2822.921642982336,1
B18482,B18495,3490.884464110755,1
B18482,B18496,1671.5608022363533,1
B18482,B18498,1897.7919282999367,1
B18489,B18495,1781.072782446323,1
B18489,B18496,3934.6115004960716,1
B18489,B18498,2727.130915881704,1
B18495,B18496,4454.115211752611,1
B18495,B18498,3331.644764612897,1
B18496,B18498,3750.8517415615047,1
B18499,B18500,1592.5444131328895,1
B18499,B18501,1349.7287091842925,1
B18499,B18502,4875.673748494066,1
B18499,B18503,3292.8936146974106,1
B18500,B18501,2879.0965875916154,1
B18500,B18502,1240.0370959577513,1
B18500,B18503,3780.370854182501,1
B18501,B18502,3753.751697598536,1
B18501,B18503,3441.267610819445,1
B18502,B18503,4062.563625936993,1
B18515,B18517,4471.364831370051,1
B18515,B18519,2375.872756699492,1
B18515,B18521,2511.659190749865,1
B18515,B18528,4958.448881164858,1
B18517,B18519,3796.244855415028,1
B18517,B18521,3900.335248878737,1
B18517,B18528,4729.09929572071,1
B18519,B18521,1757.9164229469548,1
B18519,B18528,1736.7624476119179,1
B18521,B18528,1007.2427893677446,1
B18550,B18553,2731.027400315952,1
B18550,B18554,1159.5841841730078,1
B18550,B18556,4043.04064090198,1
B18550,B18558,2921.9294191728977,1
B18553,B18554,1109.54294269947,1
B18553,B18556,4230.782037722278,1
B18553,B18558,2941.404796862991,1
B18554,B18556,4455.976270613092,1
B18554,B18558,1656.1430487931439,1
B18556,B18558,2001.1606251432322,1
B18564,B18566,4613.503688386589,1
B18564,B18567,4591.042944614368,1
B18564,B18569,2646.4413948723495,1
B18564,B18570,2793.3740723150504,1
B18566,B18567,1852.3593436395079,1
B18566,B18569,4830.20210583385,1
B18566,B18570,3839.8435362997147,1
B18567,B18569,1527.9418972341214,1
B18567,B18570,3637.270634275963,1
B18569,B18570,2664.732308795057,1
B18573,B18575,1310.3345267057125,1
B18573,B18581,1668.6485434613214,1
B18573,B18585,1556.3497435860643,1
B18573,B18595,2796.5636783541886,1
B18575,B18581,4104.1440630026345,1
B18575,B18585,2903.8094999672453,1
B18575,B18595,3579.703098971616,1
B18581,B18585,2026.809542514996,1
B18581,B18595,1089.6361946266634,1
B18585,B18595,2688.6032687658517,1
B18596,B18597,3456.8299269697977,1
B18596,B18599,2280.920494525477,1
B18596,B18600,1618.6977896444707,1
B18596,B18603,1630.3509927300524,1
B18597,B18599,3086.9736414595545,1
B18597,B18600,2683.730168835128,1
B18597,B18603,2140.0818287303946,1
B18599,B18600,2905.460865356522,1
B18599,B18603,1913.8655399620377,1
B18600,B18603,3936.1472390419017,1
B18609,B18614,2556.594705127198,1
B18609,B18615,2671.460472405084,1
B18609,B18617,1919.0113084019074,1
B18609,B18629,2750.926727934001,1
B18614,B18615,1194.9485318507543,1
B18614,B18617,2055.8732472598795,1
B18614,B18629,3747.4439883569603,1
B18615,B18617,4338.039663274054,1
B18615,B18629,1365.2174413583955,1
B18617,B18629,2047.6266368811987,1
B18633,B18634,3541.580450425486,1
B18633,B18636,4528.048269102521,1
B18633,B18637,1500.138822671278,1
B18633,B18638,1431.062049169293,1
B18634,B18636,1438.2769792727913,1
B18634,B18637,4234.364248709096,1
B18634,B18638,1517.049233752461,1
B18636,B18637,3477.326007349781,1
B18636,B18638,2227.055367865865,1
B18637,B18638,4611.570817969776,1
B18639,B18641,3922.7357375476986,1
B18639,B18647,4896.248604691613,1
B18639,B18648,2517.5230138479237,1
B18639,B18649,3197.3875366624534,1
B18641,B18647,3525.3360030077815,1
B18641,B18648,1032.459720118933,1
B18641,B18649,4641.401087045673,1
B18647,B18648,4045.7148610770996,1
B18647,B18649,3121.255205211212,1
B18648,B18649,2253.7478693990815,1
B18650,B18653,3428.3175905959984,1
B18650,B18657,1010.9371144957371,1
B18650,B18661,1239.389468165717,1
B18650,B18663,3987.967546829239,1
B18653,B18657,3681.235255005422,1
B18653,B18661,1437.0902477816503,1
B18653,B18663,3534.589726458284,1
B18657,B18661,3253.441982766275,1
B18657,B18663,3302.2656964142034,1
B18661,B18663,2615.698694310775,1
B18664,B18667,2116.569965989519,1
B18664,B18668,4141.191008534298,1
B18664,B18669,3911.959047832959,1
B18664,B18672,2036.4632093298046,1
B18667,B18668,2671.217624933237,1
B18667,B18669,4787.220706173052,1
B18667,B18672,2595.24344527035,1
B18668,B18669,1289.4800292007567,1
B18668,B18672,4073.843475483482,1
B18669,B18672,4878.72163189091,1
B18677,B18678,4607.981843320829,1
B18677,B18687,3182.7572367800103,1
B18677,B18697,3432.131741767087,1
B18677,B18699,4672.135346775004,1
B18678,B18687,3632.4347917259856,1
B18678,B18697,4185.709675577173,1
B18678,B18699,4321.345971440473,1
B18687,B18697,3575.924567526471,1
B18687,B18699,1034.9293603858175,1
B18697,B18699,2799.0025774143132,1
B18700,B18707,1548.5517392573092,1
B18700,B18708,4056.7028479995383,1
B18700,B18711,2984.423576151711,1
B18700,B18718,3683.867398728117,1
B18707,B18708,4065.802391971251,1
B18707,B18711,1542.446523330845,1
B18707,B18718,4080.374639193054,1
B18708,B18711,4816.633550267759,1
B18708,B18718,3106.8508981808563,1
B18711,B18718,1780.1798007892744,1
B18723,B18725,3232.076961702649,1
B18723,B18732,1985.623055427567,1
B18723,B18734,4678.811784237178,1
B18723,B18735,4177.481641833934,1
B18725,B18732,4068.918396285278,1
B18725,B18734,1374.00103132462,1
B18725,B18735,2639.5209276269143,1
B18732,B18734,1591.9482136130716,1
B18732,B18735,2711.125345770988,1
B18734,B18735,1891.5424869295643,1
B18737,B18740,4918.557728814092,1
B18737,B18742,2146.0403492060846,1
B18737,B18746,3342.149283603424,1
B18737,B18748,2362.987305348848,1
B18740,B18742,1501.341163950037,1
B18740,B18746,3011.968668442691,1
B18740,B18748,3136.4655716292086,1
B18742,B18746,1422.5678114018324,1
B18742,B18748,3595.43379502962,1
B18746,B18748,4985.306865266137,1
B18749,B18753,1159.3878004669937,1
B18749,B18755,1571.9706389361313,1
B18749,B18756,4474.508630189951,1
B18749,B18760,4126.577532969208,1
B18753,B18755,1882.8888495418612,1
B18753,B18756,3398.9830355727513,1
B18753,B18760,3164.111281268147,1
B18755,B18756,1439.0492688294114,1
B18755,B18760,2043.2426001676508,1
B18756,B18760,1326.9371674150493,1
B18762,B18763,1995.101673138422,1
B18762,B18767,2278.226620298446,1
B18762,B18768,3737.9960156203197,1
B18762,B18774,4790.348958106382,1
B18763,B18767,3819.168506731424,1
B18763,B18768,2445.241948497166,1
B18763,B18774,2801.528984860587,1
B18767,B18768,4864.279399857249,1
B18767,B18774,4918.07352185539,1
B18768,B18774,3024.065514192078,1
B18775,B18777,4462.469376832833,1
B18775,B18780,4275.031646138052,1
B18775,B18782,4175.981441546364,1
B18775,B18785,2799.405532491117,1
B18777,B18780,4385.529530798117,1
B18777,B18782,1358.5072249165046,1
B18777,B18785,1480.1682739780401,1
B18780,B18782,4055.62237003841,1
B18780,B18785,2035.402599751822,1
B18782,B18785,3760.9252167308287,1
B18787,B18789,4797.57626334218,1
B18787,B18790,1236.733240503654,1
B18787,B18803,1908.6666482838548,1
B18787,B18805,3744.0626714417403,1
B18789,B18790,3742.8105553522937,1
B18789,B18803,4134.950036707891,1
B18789,B18805,1466.814487067571,1
B18790,B18803,3803.354958770295,1
B18790,B18805,4871.483553601984,1
B18803,B18805,3442.873056780887,1
B18806,B18807,4571.007078593151,1
B18806,B18809,1261.2852187335416,1
B18806,B18810,2625.3497154102715,1
B18806,B18819,4314.558433649896,1
B18807,B18809,4683.19237247206,1
B18807,B18810,4791.980230275038,1
B18807,B18819,4392.052824641851,1
B18809,B18810,1618.2454772056972,1
B18809,B18819,1369.9899306821494,1
B18810,B18819,1217.4729114381582,1
B18822,B18825,1366.177862551778,1
B18822,B18826,4095.4503148078893,1
B18822,B18829,2824.5512662439987,1
B18822,B18835,3722.8369601068857,1
B18825,B18826,4662.485360572849,1
B18825,B18829,1006.8580362794166,1
B18825,B18835,1077.6567137389645,1
B18826,B18829,2041.513366230776,1
B18826,B18835,2878.357234502814,1
B18829,B18835,3107.4127515125797,1
B18847,B18849,2342.7227070880585,1
B18847,B18856,2741.41687185288,1
B18847,B18858,4636.142054581764,1
B18847,B18859,4204.226115345898,1
B18849,B18856,3365.6621856186543,1
B18849,B18858,1616.9125411988912,1
B18849,B18859,4463.833158333895,1
B18856,B18858,1661.5842121495202,1
B18856,B18859,3005.486241196742,1
B18858,B18859,2249.4224504925187,1
B18874,B18878,1851.1033450284026,1
B18874,B18879,3281.711146784108,1
B18874,B18888,4227.088386687555,1
B18874,B18890,1844.7264852689304,1
B18878,B18879,2469.4901835573683,1
B18878,B18888,2559.9036639748747,1
B18878,B18890,3798.896487122607,1
B18879,B18888,2395.811055067018,1
B18879,B18890,1763.687919734864,1
B18888,B18890,3067.5331539026015,1
B18891,B18894,1526.587680162617,1
B18891,B18895,2870.0158375266024,1
B18891,B18898,3675.929294588699,1
B18891,B18902,2949.2346408364015,1
B18894,B18895,4485.435747930258,1
B18894,B18898,4918.326109044496,1
B18894,B18902,2871.4439837531613,1
B18895,B18898,3815.7176362904297,1
B18895,B18902,2374.505533509091,1
B18898,B18902,3325.644551813919,1
B18907,B18909,3247.920296882293,1
B18907,B18911,3394.4842275424244,1
B18907,B18913,3103.199112834893,1
B18907,B18914,1370.5931843667902,1
B18909,B18911,2086.561288004732,1
B18909,B18913,1359.7900990715264,1
B18909,B18914,2493.9811686158228,1
B18911,B18913,3543.433353534571,1
B18911,B18914,1415.3846300821558,1
B18913,B18914,1090.5990227543402,1
B18919,B18920,3549.4059570540207,1
B18919,B18922,4861.184896845318,1
B18919,B18924,3403.8754648489116,1
B18919,B18925,3756.296527172647,1
B18920,B18922,4596.297995635919,1
B18920,B18924,4183.050845610365,1
B18920,B18925,1643.529622360883,1
B18922,B18924,4283.544784903284,1
B18922,B18925,2816.412868233668,1
B18924,B18925,1650.319870098251,1
B18926,B18928,3898.4137571019482,1
B18926,B18931,1859.4491819554091,1
B18926,B18932,3531.245435327182,1
B18926,B18933,3489.504568682037,1
B18928,B18931,3808.6293540879547,1
B18928,B18932,3550.4415472127157,1
B18928,B18933,2873.7555716394236,1
B18931,B18932,3763.5995426481845,1
B18931,B18933,2110.2630829834206,1
B18932,B18933,4039.3202380425396,1
B18939,B18940,3217.015989108923,1
B18939,B18942,2091.5677213994213,1
B18939,B18947,1544.2445843672144,1
B18939,B18949,4559.264727368258,1
B18940,B18942,2196.731885565593,1
B18940,B18947,2662.422210529698,1
B18940,B18949,4467.945725857505,1
B18942,B18947,4252.230455764191,1
B18942,B18949,3399.7574045365855,1
B18947,B18949,2272.752816827141,1
B18951,B18954,3859.791266402652,1
B18951,B18955,2848.5134357839747,1
B18951,B18960,2954.3878187936725,1
B18951,B18961,1196.6138206745934,1
B18954,B18955,1576.0719865861324,1
B18954,B18960,4819.403923490079,1
B18954,B18961,3288.068888637224,1
B18955,B18960,2333.3154119253527,1
B18955,B18961,2726.629082923463,1
B18960,B18961,2797.9735918721876,1
B18963,B18965,2502.9106749724106,1
B18963,B18971,4733.652604039447,1
B18963,B18973,3960.8292243320197,1
B18963,B18974,4678.288163475041,1
B18965,B18971,3217.594035323544,1
B18965,B18973,4367.308825450318,1
B18965,B18974,2116.984082850728,1
B18971,B18973,2387.521854775184,1
B18971,B18974,3141.678217026968,1
B18973,B18974,4769.989724497643,1
B18975,B18990,3262.5532699015034,1
B18975,B18991,1750.9117520090003,1
B18975,B18993,4007.7703244313975,1
B18975,B18995,1155.9517055839833,1
B18990,B18991,2764.0528374530422,1
B18990,B18993,3834.5208383158047,1
B18990,B18995,4529.7179417040015,1
B18991,B18993,3157.8801563731035,1
B18991,B18995,3243.4248902945915,1
B18993,B18995,3348.8848851529638,1
B18999,B19000,2522.60754652778,1
B18999,B19005,4365.116756467723,1
B18999,B19007,1776.1170888809315,1
B18999,B19013,3167.7056070495264,1
B19000,B19005,1274.429294599722,1
B19000,B19007,2315.9268926479826,1
B19000,B19013,1317.480153551157,1
B19005,B19007,3012.9387216306486,1
B19005,B19013,4753.458888829503,1
B19007,B19013,2100.6585949456885,1
B19024,B19027,2413.244274718213,1
B19024,B19031,4875.813787041141,1
B19024,B19032,1766.7815710865468,1
B19024,B19033,2651.1319684670752,1
B19027,B19031,3913.1929331515785,1
B19027,B19032,2709.8748887298875,1
B19027,B19033,2362.135578433931,1
B19031,B19032,3329.1406230884027,1
B19031,B19033,2438.5165114573238,1
B19032,B19033,3333.677238840294,1
B19035,B19038,3210.619777912971,1
B19035,B19039,3833.4447290191174,1
B19035,B19041,1509.8504118550418,1
B19035,B19043,1117.606956642526,1
B19038,B19039,1569.4929474002195,1
B19038,B19041,4505.181001655426,1
B19038,B19043,2314.7208924200704,1
B19039,B19041,3399.9148784241893,1
B19039,B19043,3864.5883502537026,1
B19041,B19043,1443.3121053482507,1
B19051,B19054,3626.8404348030667,1
B19051,B19056,1828.4991474539179,1
B19051,B19065,1386.164045017992,1
B19051,B19069,1900.6014189761538,1
B19054,B19056,4876.44010796935,1
B19054,B19065,2638.696156285436,1
B19054,B19069,1854.0696458798398,1
B19056,B19065,3194.9035046819936,1
B19056,B19069,1687.0349488659504,1
B19065,B19069,3673.989254526012,1
B19070,B19073,3213.2467655930127,1
B19070,B19082,3139.554814064039,1
B19070,B19085,2274.1194554039857,1
B19070,B19087,3248.1277451546484,1
B19073,B19082,2144.459531423629,1
B19073,B19085,3954.8261744211222,1
B19073,B19087,1855.6507071436522,1
B19082,B19085,1980.460039915262,1
B19082,B19087,4042.235004949397,1
B19085,B19087,3350.01848174991,1
B19088,B19094,4266.658265679931,1
B19088,B19101,2912.9180973123093,1
B19088,B19104,3045.0618728038908,1
B19088,B19107,3944.9361461499884,1
B19094,B19101,4690.394742925861,1
B19094,B19104,1970.4990267143003,1
B19094,B19107,1202.1130107142199,1
B19101,B19104,1375.0401709664293,1
B19101,B19107,1768.380085737296,1
B19104,B19107,2876.1982210751157,1
B19109,B19123,3468.07509262112,1
B19109,B19125,1163.7402023638112,1
B19109,B19126,4543.794586501484,1
B19109,B19128,4703.239075148325,1
B19123,B19125,1938.8577606734848,1
B19123,B19126,3555.1409431219126,1
B19123,B19128,1891.248861356828,1
B19125,B19126,1666.3128635658006,1
B19125,B19128,4024.220491468122,1
B19126,B19128,3095.9927143608516,1
B19136,B19137,3796.5595563628676,1
B19136,B19145,3173.81757488715,1
B19136,B19147,4453.29950825277,1
B19136,B19150,4351.248421255923,1
B19137,B19145,1489.5457920875342,1
B19137,B19147,2904.48609390441,1
B19137,B19150,3267.70471395483,1
B19145,B19147,2009.738660265862,1
B19145,B19150,4398.153843990815,1
B19147,B19150,3745.9336273163594,1
B19151,B19156,3703.289383852991,1
B19151,B19159,1869.0871988649546,1
B19151,B19160,3476.9806139614207,1
B19151,B19162,2844.016956209248,1
B19156,B19159,3791.7897308038546,1
B19156,B19160,3012.7552539310414,1
B19156,B19162,4982.092411709387,1
B19159,B19160,1299.3577726763842,1
B19159,B19162,4684.133708225774,1
B19160,B19162,3967.5170004593438,1
B19164,B19166,4138.86261981679,1
B19164,B19167,2758.1687314936057,1
